vendor,item_name,size,category,material_class,unit,source_file,notes,price,price_basis
Arim,Recycled Clear Glass Filler,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,37.0,less than pallet order
Arim,Recycled Clear Plate RC51,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,39.0,less than pallet order
Arim,Recycled Clear Plate RC51,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,39.0,less than pallet order
Arim,Recycled Clear Plate RC51,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,39.0,less than pallet order
Arim,Recycled Clear Plate RC55,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Clear Plate RC55,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Clear Plate RC55,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Cobalt Blue,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,66.0,less than pallet order
Arim,Recycled Cobalt Blue,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,66.0,less than pallet order
Arim,Recycled Cobalt Blue,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,66.0,less than pallet order
Arim,Recycled Emerald Green,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Emerald Green,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Emerald Green,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Light Green,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Light Green,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Light Green,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Miami Teal,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,76.0,less than pallet order
Arim,Recycled Miami Teal,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,76.0,less than pallet order
Arim,Recycled Miami Teal,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,76.0,less than pallet order
Arim,Recycled Mirror,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Mirror,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Mirror,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,40.0,less than pallet order
Arim,Recycled Porcelain,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,46.0,less than pallet order
Arim,Recycled Porcelain,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,46.0,less than pallet order
Arim,Recycled Porcelain,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,46.0,less than pallet order
Arim,Recycled White Thin Mirror,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,47.0,less than pallet order
Arim,Recycled White Thin Mirror,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,47.0,less than pallet order
Arim,Recycled White Thin Mirror,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,47.0,less than pallet order
Arim,Red,#0,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,135.0,less than pallet order
Arim,Red,#1,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,135.0,less than pallet order
Arim,Red,#2,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,135.0,less than pallet order
Arim,Red Jasper,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,145.0,less than pallet order
Arim,Red Jasper,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,145.0,less than pallet order
Arim,Red Jasper,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,145.0,less than pallet order
Arim,Red Verona,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,22.5,less than pallet order
Arim,Red Verona,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,22.5,less than pallet order
Arim,Red Verona,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,22.5,less than pallet order
Arim,Rose Gold Glitter,#0,glass,glitter_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,120.0,less than pallet order
Arim,Rose Gold Glitter,#1,glass,glitter_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,120.0,less than pallet order
Arim,Rose Gold Glitter,#2,glass,glitter_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,120.0,less than pallet order
Arim,Rose Gold Mirror,#0,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,66.0,less than pallet order
Arim,Rose Gold Mirror,#1,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,66.0,less than pallet order
Arim,Rose Gold Mirror,#2,glass,recycled_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,66.0,less than pallet order
Arim,Rose Quartz,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,160.0,less than pallet order
Arim,Rose Quartz,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,160.0,less than pallet order
Arim,Rose Quartz,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,160.0,less than pallet order
Arim,Rosso Levanto,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,Rosso Levanto,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,Rosso Levanto,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,Royal Red,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,Royal Red,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,Royal Red,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,Saffron Verona,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,Saffron Verona,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,Saffron Verona,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,Sage Green,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.3,less than pallet order
Arim,Sage Green,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.3,less than pallet order
Arim,Sage Green,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.3,less than pallet order
Arim,Sepentine,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,118.0,less than pallet order
Arim,Sepentine,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,118.0,less than pallet order
Arim,Sepentine,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,118.0,less than pallet order
Arim,Shadow Black,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,27.5,less than pallet order
Arim,Shadow Black,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,27.5,less than pallet order
Arim,Shadow Black,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,27.5,less than pallet order
Arim,Silver Coated,#0,mirror,coated_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,120.0,less than pallet order
Arim,Silver Coated,#1,mirror,coated_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,120.0,less than pallet order
Arim,Silver Coated,#2,mirror,coated_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,120.0,less than pallet order
Arim,Silver Glitter,#0,glass,glitter_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,110.0,less than pallet order
Arim,Silver Glitter,#1,glass,glitter_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,110.0,less than pallet order
Arim,Silver Glitter,#2,glass,glitter_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,110.0,less than pallet order
Arim,Smokey Grey,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Smokey Grey,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Smokey Grey,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Snowy White,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.8,less than pallet order
Arim,Snowy White,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.8,less than pallet order
Arim,Snowy White,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.8,less than pallet order
Arim,Sodalite,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,162.5,less than pallet order
Arim,Sodalite,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,162.5,less than pallet order
Arim,Sodalite,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,162.5,less than pallet order
Arim,Sooty Black,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Sooty Black,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Sooty Black,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Storm Gray,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Storm Gray,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Storm Gray,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Sun Stone,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,190.0,less than pallet order
Arim,Sun Stone,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,190.0,less than pallet order
Arim,Sun Stone,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,190.0,less than pallet order
Arim,Tahitian Mother of Pearl,#0,specialty,mother_of_pearl,,2024 Arim Inc. Price List 06.14.24.pdf,,90.0,less than pallet order
Arim,Tahitian Mother of Pearl,#1,specialty,mother_of_pearl,,2024 Arim Inc. Price List 06.14.24.pdf,,90.0,less than pallet order
Arim,Tahitian Mother of Pearl,#2,specialty,mother_of_pearl,,2024 Arim Inc. Price List 06.14.24.pdf,,90.0,less than pallet order
Arim,Teal Green,#0,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,96.0,less than pallet order
Arim,Teal Green,#1,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,96.0,less than pallet order
Arim,Teal Green,#2,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,96.0,less than pallet order
Arim,Tiger Eye,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,155.0,less than pallet order
Arim,Tiger Eye,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,155.0,less than pallet order
Arim,Tiger Eye,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,155.0,less than pallet order
Arim,Toros Black,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.3,less than pallet order
Arim,Toros Black,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.3,less than pallet order
Arim,Toros Black,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.3,less than pallet order
Arim,Turquoise Blue,#0,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,100.0,less than pallet order
Arim,Turquoise Blue,#1,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,100.0,less than pallet order
Arim,Turquoise Blue,#2,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,100.0,less than pallet order
Arim,Ultra White Marble,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Ultra White Marble,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Ultra White Marble,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Verde Alpi,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Verde Alpi,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Verde Alpi,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,White Cement Type 1,,misc,cement,,2024 Arim Inc. Price List 06.14.24.pdf,,38.0,less than pallet order
Arim,White Crystal,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,118.0,less than pallet order
Arim,White Crystal,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,118.0,less than pallet order
Arim,White Crystal,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,118.0,less than pallet order
Arim,White Filler,ATF 20,filler,fines,,2024 Arim Inc. Price List 06.14.24.pdf,,,
Arim,White Rose Marble (NC),#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,White Rose Marble (NC),#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,White Rose Marble (NC),#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,White Transparent Quartz,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,97.4,less than pallet order
Arim,White Transparent Quartz,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,97.4,less than pallet order
Arim,White Transparent Quartz,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,97.4,less than pallet order
Arim,White Verona,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,White Verona,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,White Verona,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Yellow,#0,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,132.0,less than pallet order
Arim,Yellow,#1,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,132.0,less than pallet order
Arim,Yellow,#2,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,132.0,less than pallet order
Arim,Yellow Aventurine,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,118.0,less than pallet order
Arim,Yellow Aventurine,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,118.0,less than pallet order
Arim,Yellow Aventurine,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,118.0,less than pallet order
Arim,Yellow Verona,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Yellow Verona,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Yellow Verona,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
CCQ,Alpine Red,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,33.25,50lb bag
CCQ,Alpine Red,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,26.75,50lb bag
CCQ,Alpine Red,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,26.25,50lb bag
CCQ,Amber,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,25.00,50lb bag
CCQ,Amber,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,20.00,50lb bag
CCQ,Amber,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,17.50,50lb bag
CCQ,Amber,#3-#5,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked + in brochure,25.00,50lb bag
CCQ,Amber,#4-#7,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked * in brochure,33.00,50lb bag
CCQ,American Beauty,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,16.00,50lb bag
CCQ,American Beauty,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,13.00,50lb bag
CCQ,American Beauty,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,11.50,50lb bag
CCQ,American Beauty,#3-#5,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked + in brochure,16.00,50lb bag
CCQ,Antique Bronze,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,15.50,50lb bag
CCQ,Antique Bronze,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,12.50,50lb bag
CCQ,Antique Bronze,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,11.00,50lb bag
CCQ,Blanco Mexicano,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,30.00,50lb bag
CCQ,Blanco Mexicano,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,25.00,50lb bag
CCQ,Blanco Mexicano,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,22.50,50lb bag
CCQ,Blanco Mexicano,#3-#5,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked + in brochure,30.00,50lb bag
CCQ,Blanco Mexicano,#4-#7,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked * in brochure,38.00,50lb bag
CCQ,Blue Calcite,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,47.50,50lb bag
CCQ,Blue Calcite,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,37.50,50lb bag
CCQ,Blue Calcite,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,33.00,50lb bag
CCQ,Blue Calcite,#3-#5,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked + in brochure,47.50,50lb bag
CCQ,Blue Coal,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,19.00,50lb bag
CCQ,Blue Coal,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,16.00,50lb bag
CCQ,Blue Coal,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,14.50,50lb bag
CCQ,Blue Coal,#3-#5,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked + in brochure,19.00,50lb bag
CCQ,Botticino Prima Vera,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,17.00,50lb bag
CCQ,Botticino Prima Vera,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,14.00,50lb bag
CCQ,Botticino Prima Vera,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,12.50,50lb bag
CCQ,Botticino Prima Vera,#3-#5,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked + in brochure,17.00,50lb bag
CCQ,Botticino Prima Vera,#4-#7,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked * in brochure,22.00,50lb bag
CCQ,CC Rose Botticino,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,15.25,50lb bag
CCQ,CC Rose Botticino,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,12.25,50lb bag
CCQ,CC Rose Botticino,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,10.75,50lb bag
CCQ,Cacao,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,25.00,50lb bag
CCQ,Cacao,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,20.00,50lb bag
CCQ,Cacao,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,17.50,50lb bag
CCQ,Cacao,#3-#5,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked + in brochure,25.00,50lb bag
CCQ,Cacao,#4-#7,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked * in brochure,33.00,50lb bag
CCQ,Cactus Green,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,17.00,50lb bag
CCQ,Cactus Green,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,14.00,50lb bag
CCQ,Cactus Green,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,12.50,50lb bag
CCQ,Cactus Green,#3-#5,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked + in brochure,17.00,50lb bag
CCQ,Cameo Cream,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,17.00,50lb bag
CCQ,Cameo Cream,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,14.00,50lb bag
CCQ,Cameo Cream,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,12.50,50lb bag
CCQ,Charcoal,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,27.00,50lb bag
CCQ,Charcoal,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,22.00,50lb bag
CCQ,Charcoal,#2,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,19.50,50lb bag
CCQ,Charcoal,#3-#5,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked + in brochure,27.00,50lb bag
CCQ,Charcoal,#4-#7,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,marked * in brochure,35.00,50lb bag
CCQ,Dark Cedar,#0,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,16.75,50lb bag
CCQ,Dark Cedar,#1,marble,aggregate,50lb bag,price_list_CCQ 2026.pdf,,13.75,50lb bag
